,0
Invasion_532,1.0362558364868164
Invasion_879,1.055077314376831
Invasion_718,0.8226134777069092
Invasion_988,1.0906598567962646
Invasion_895,1.0485785007476807
Invasion_855,1.0963642597198486
Invasion_115,1.054168462753296
Invasion_263,1.0776188373565674
Invasion_210,1.076284408569336
Invasion_581,1.1075115203857422
Invasion_498,0.8316242694854736
Invasion_387,0.9225938320159912
Invasion_821,1.1015675067901611
Invasion_657,1.0952632427215576
Invasion_1002,1.0585219860076904
Invasion_376,1.0823619365692139
Invasion_60,0.8586578369140625
Invasion_619,1.0969464778900146
Invasion_19,0.897965669631958
Invasion_248,0.816453218460083
Invasion_702,1.0896883010864258
Invasion_75,0.989326000213623
Invasion_171,0.8781988620758057
Invasion_315,1.082249402999878
Invasion_882,1.0781354904174805
Invasion_174,1.0854549407958984
Invasion_885,1.0739727020263672
Invasion_585,1.1126713752746582
Invasion_550,1.0748705863952637
Invasion_101,0.8689122200012207
Invasion_662,1.0931308269500732
Invasion_549,1.0748445987701416
Invasion_191,0.8635878562927246
Invasion_889,1.0502214431762695
Invasion_837,1.0960912704467773
Invasion_155,1.0912606716156006
Invasion_33,1.054102897644043
Invasion_664,1.133927345275879
Invasion_795,1.0887134075164795
Invasion_560,1.0824296474456787
Invasion_136,1.0543394088745117
Invasion_968,1.1113910675048828
Invasion_361,1.0777151584625244
Invasion_719,1.107269525527954
Invasion_689,1.1216702461242676
Invasion_378,1.11000657081604
Invasion_721,1.10866117477417
Invasion_697,1.1101446151733398
Invasion_891,1.0485138893127441
Invasion_150,1.099517822265625
Invasion_893,1.0634422302246094
Invasion_185,1.0825462341308594
Invasion_748,1.1000092029571533
Invasion_383,1.0692110061645508
Invasion_330,1.1013352870941162
Invasion_852,1.0974414348602295
Invasion_588,1.1238493919372559
Invasion_683,1.1200850009918213
Invasion_783,1.0740811824798584
Invasion_767,1.0660908222198486
Invasion_815,1.081268072128296
Invasion_680,1.1144044399261475
Invasion_29,0.9546346664428711
Invasion_807,1.0908401012420654
Invasion_286,1.053584337234497
Invasion_442,0.9214301109313965
Invasion_476,1.088850736618042
Invasion_822,1.1128802299499512
Invasion_519,1.0630853176116943
Invasion_796,1.1027061939239502
Invasion_663,1.1273891925811768
Invasion_379,1.1044466495513916
Invasion_760,1.1057322025299072
Invasion_920,1.0836610794067383
Invasion_896,1.0580666065216064
Invasion_97,0.9837143421173096
Invasion_1006,1.0887036323547363
Invasion_620,1.0985238552093506
Invasion_846,1.0759696960449219
Invasion_864,1.0853617191314697
Invasion_1020,1.0591342449188232
Invasion_125,1.0764024257659912
Invasion_818,1.1135108470916748
Invasion_380,1.126521110534668
Invasion_399,0.8962161540985107
Invasion_576,1.0871305465698242
Invasion_814,1.0827720165252686
Invasion_914,1.0523195266723633
Invasion_866,1.0504655838012695
Invasion_244,1.076221227645874
Invasion_876,1.04229736328125
Invasion_671,1.1083123683929443
Invasion_668,1.0970361232757568
Invasion_521,1.0461995601654053
Invasion_261,1.0667698383331299
Invasion_90,0.8464920520782471
Invasion_858,1.0737271308898926
Invasion_996,1.0591838359832764
Invasion_95,0.8560223579406738
Invasion_829,1.1146647930145264
Invasion_1,0.9326877593994141
Invasion_219,1.0739271640777588
Invasion_621,1.1129424571990967
Invasion_416,1.0754714012145996
Invasion_124,1.0669105052947998
Invasion_466,1.0703330039978027
Invasion_208,1.068997859954834
