,0
Invasion_532,0.07169222831726074
Invasion_879,0.09521770477294922
Invasion_718,0.07038736343383789
Invasion_988,0.06464028358459473
Invasion_895,0.0773458480834961
Invasion_855,0.0721132755279541
Invasion_115,0.07317781448364258
Invasion_263,0.08168745040893555
Invasion_210,0.08601570129394531
Invasion_581,0.08534765243530273
Invasion_498,0.06489872932434082
Invasion_387,0.054703712463378906
Invasion_821,0.08453559875488281
Invasion_657,0.07891488075256348
Invasion_1002,0.08031105995178223
Invasion_376,0.07362174987792969
Invasion_60,0.05828237533569336
Invasion_619,0.07450127601623535
Invasion_19,0.06043529510498047
Invasion_248,0.0580289363861084
Invasion_702,0.07273435592651367
Invasion_75,0.05965375900268555
Invasion_171,0.06021738052368164
Invasion_315,0.06625795364379883
Invasion_882,0.0738523006439209
Invasion_174,0.07357454299926758
Invasion_885,0.07099437713623047
Invasion_585,0.07399940490722656
Invasion_550,0.07312321662902832
Invasion_101,0.05124807357788086
Invasion_662,0.07781076431274414
Invasion_549,0.07779550552368164
Invasion_191,0.05045914649963379
Invasion_889,0.07538723945617676
Invasion_837,0.07773637771606445
Invasion_155,0.07557106018066406
Invasion_33,0.07332563400268555
Invasion_664,0.07715725898742676
Invasion_795,0.07823872566223145
Invasion_560,0.07241249084472656
Invasion_136,0.0717775821685791
Invasion_968,0.06559610366821289
Invasion_361,0.07354068756103516
Invasion_719,0.0724191665649414
Invasion_689,0.07659411430358887
Invasion_378,0.0773017406463623
Invasion_721,0.06457805633544922
Invasion_697,0.06734800338745117
Invasion_891,0.06800246238708496
Invasion_150,0.06859016418457031
Invasion_893,0.06968998908996582
Invasion_185,0.07331514358520508
Invasion_748,0.07111811637878418
Invasion_383,0.07538127899169922
Invasion_330,0.07769417762756348
Invasion_852,0.0744328498840332
Invasion_588,0.07529187202453613
Invasion_683,0.07435297966003418
Invasion_783,0.07249021530151367
Invasion_767,0.0742948055267334
Invasion_815,0.07352876663208008
Invasion_680,0.06380629539489746
Invasion_29,0.06676936149597168
Invasion_807,0.06889033317565918
Invasion_286,0.0720529556274414
Invasion_442,0.06418466567993164
Invasion_476,0.07362198829650879
Invasion_822,0.0749363899230957
Invasion_519,0.0738680362701416
Invasion_796,0.07476639747619629
Invasion_663,0.07055521011352539
Invasion_379,0.07354402542114258
Invasion_760,0.07844877243041992
Invasion_920,0.07026457786560059
Invasion_896,0.07385540008544922
Invasion_97,0.0710453987121582
Invasion_1006,0.07661867141723633
Invasion_620,0.07727479934692383
