,0
Invasion_532,0.5249338150024414
Invasion_879,0.5332818031311035
Invasion_718,0.42624974250793457
Invasion_988,0.5626213550567627
Invasion_895,0.5303802490234375
Invasion_855,0.5527567863464355
Invasion_115,0.5293533802032471
Invasion_263,0.5440800189971924
Invasion_210,0.5527338981628418
Invasion_581,0.5536408424377441
Invasion_498,0.4125492572784424
Invasion_387,0.47603774070739746
Invasion_821,0.5462455749511719
Invasion_657,0.5533106327056885
Invasion_1002,0.5340793132781982
Invasion_376,0.5475704669952393
Invasion_60,0.43088293075561523
Invasion_619,0.5569159984588623
Invasion_19,0.4538295269012451
Invasion_248,0.42142367362976074
Invasion_702,0.5452461242675781
Invasion_75,0.5009424686431885
Invasion_171,0.45310497283935547
Invasion_315,0.5668158531188965
Invasion_882,0.5408742427825928
Invasion_174,0.5477416515350342
Invasion_885,0.5317721366882324
Invasion_585,0.5720884799957275
Invasion_550,0.5545835494995117
Invasion_101,0.43877553939819336
Invasion_662,0.5481491088867188
Invasion_549,0.546168327331543
Invasion_191,0.449080228805542
Invasion_889,0.5212306976318359
Invasion_837,0.554145336151123
Invasion_155,0.5409071445465088
Invasion_33,0.5302548408508301
Invasion_664,0.5637929439544678
Invasion_795,0.5443470478057861
Invasion_560,0.5476455688476562
Invasion_136,0.5331053733825684
Invasion_968,0.575150728225708
Invasion_361,0.5347719192504883
Invasion_719,0.5513176918029785
Invasion_689,0.5612013339996338
Invasion_378,0.5604901313781738
Invasion_721,0.5747795104980469
Invasion_697,0.5611064434051514
Invasion_891,0.5342280864715576
Invasion_150,0.5700829029083252
Invasion_893,0.5382792949676514
Invasion_185,0.5543074607849121
Invasion_748,0.5572435855865479
Invasion_383,0.5493950843811035
Invasion_330,0.560938835144043
Invasion_852,0.5543696880340576
Invasion_588,0.5626931190490723
Invasion_683,0.5455610752105713
Invasion_783,0.5470840930938721
Invasion_767,0.5389795303344727
Invasion_815,0.5533921718597412
Invasion_680,0.5574629306793213
Invasion_29,0.48447299003601074
Invasion_807,0.5492067337036133
Invasion_286,0.5346434116363525
Invasion_442,0.4646110534667969
Invasion_476,0.539191484451294
Invasion_822,0.569232702255249
Invasion_519,0.5498819351196289
Invasion_796,0.5411102771759033
Invasion_663,0.5642263889312744
Invasion_379,0.5457634925842285
Invasion_760,0.5515220165252686
Invasion_920,0.5384910106658936
Invasion_896,0.5301895141601562
Invasion_97,0.5173039436340332
Invasion_1006,0.5431244373321533
Invasion_620,0.5497329235076904
Invasion_846,0.5388963222503662
Invasion_864,0.5602734088897705
Invasion_1020,0.5370182991027832
Invasion_125,0.5386080741882324
Invasion_818,0.5684170722961426
Invasion_380,0.5714249610900879
Invasion_399,0.4771547317504883
Invasion_576,0.5431146621704102
Invasion_814,0.5500144958496094
Invasion_914,0.5465290546417236
Invasion_866,0.5381555557250977
Invasion_244,0.5406403541564941
Invasion_876,0.5370914936065674
Invasion_671,0.569810152053833
Invasion_668,0.5559957027435303
Invasion_521,0.5374383926391602
Invasion_261,0.5542747974395752
Invasion_90,0.439939022064209
Invasion_858,0.5559735298156738
Invasion_996,0.543677806854248
Invasion_95,0.44695401191711426
Invasion_829,0.5525975227355957
Invasion_1,0.47901105880737305
Invasion_219,0.5385210514068604
Invasion_621,0.561866283416748
Invasion_416,0.5411663055419922
Invasion_124,0.536778450012207
Invasion_466,0.5383427143096924
Invasion_208,0.543445348739624
Invasion_743,0.5902347564697266
Invasion_443,0.543569803237915
Invasion_199,0.5496361255645752
Invasion_832,0.5579819679260254
Invasion_556,0.5525996685028076
Invasion_764,0.5512876510620117
Invasion_995,0.5514106750488281
Invasion_787,0.5505831241607666
Invasion_173,0.5529472827911377
Invasion_692,0.5614368915557861
Invasion_461,0.544701099395752
Invasion_236,0.4816007614135742
Invasion_25,0.4803459644317627
Invasion_942,0.5465662479400635
Invasion_346,0.5467958450317383
Invasion_604,0.5600252151489258
Invasion_946,0.5375974178314209
Invasion_603,0.5523476600646973
Invasion_586,0.5653488636016846
Invasion_396,0.5371012687683105
Invasion_647,0.5416157245635986
Invasion_245,0.5460474491119385
Invasion_290,0.5359513759613037
Invasion_280,0.4680445194244385
Invasion_70,0.4693417549133301
Invasion_514,0.5524599552154541
Invasion_540,0.5554814338684082
Invasion_181,0.6081013679504395
Invasion_644,0.555523157119751
Invasion_170,0.5501389503479004
Invasion_936,0.5262129306793213
Invasion_854,0.5511112213134766
Invasion_474,0.5555808544158936
Invasion_704,0.5485506057739258
Invasion_179,0.5444381237030029
Invasion_500,0.5135312080383301
Invasion_234,0.5070950984954834
Invasion_940,0.5340309143066406
Invasion_505,0.5554113388061523
Invasion_595,0.5701696872711182
Invasion_583,0.561863899230957
Invasion_63,0.4399583339691162
Invasion_292,0.5315511226654053
Invasion_438,0.5606157779693604
Invasion_834,0.5667829513549805
Invasion_667,0.5705764293670654
Invasion_414,0.5596556663513184
Invasion_553,0.5414121150970459
Invasion_688,0.5899519920349121
Invasion_720,0.5513834953308105
Invasion_235,0.47397470474243164
Invasion_573,0.5607943534851074
Invasion_658,0.5594680309295654
Invasion_614,0.5546121597290039
Invasion_537,0.5573132038116455
Invasion_856,0.5438046455383301
Invasion_947,0.5485451221466064
Invasion_94,0.4281139373779297
Invasion_589,0.5577208995819092
Invasion_1022,0.5302319526672363
Invasion_368,0.5573029518127441
Invasion_35,0.5436322689056396
Invasion_908,0.5442774295806885
