,0
Invasion_532,0.04830574989318848
Invasion_879,0.05140399932861328
Invasion_718,0.03937888145446777
Invasion_988,0.04757332801818848
Invasion_895,0.0500490665435791
Invasion_855,0.044325828552246094
Invasion_115,0.046628713607788086
Invasion_263,0.04372143745422363
Invasion_210,0.04411172866821289
Invasion_581,0.03957104682922363
Invasion_498,0.03629922866821289
Invasion_387,0.03482699394226074
Invasion_821,0.0398867130279541
Invasion_657,0.04911041259765625
Invasion_1002,0.042197465896606445
Invasion_376,0.04154491424560547
Invasion_60,0.03485679626464844
Invasion_619,0.03958702087402344
Invasion_19,0.03468012809753418
Invasion_248,0.03007650375366211
Invasion_702,0.043779850006103516
Invasion_75,0.03857541084289551
Invasion_171,0.03502035140991211
Invasion_315,0.0437624454498291
Invasion_882,0.04039335250854492
Invasion_174,0.04425954818725586
Invasion_885,0.04491925239562988
Invasion_585,0.04035162925720215
Invasion_550,0.04480123519897461
Invasion_101,0.0412750244140625
Invasion_662,0.042876243591308594
Invasion_549,0.03955507278442383
Invasion_191,0.03644871711730957
Invasion_889,0.04672384262084961
Invasion_837,0.04435110092163086
Invasion_155,0.0589137077331543
Invasion_33,0.06693792343139648
Invasion_664,0.04726910591125488
Invasion_795,0.04926586151123047
Invasion_560,0.048424482345581055
Invasion_136,0.051148176193237305
Invasion_968,0.04415750503540039
Invasion_361,0.04535818099975586
Invasion_719,0.04898571968078613
Invasion_689,0.04111766815185547
Invasion_378,0.04384922981262207
Invasion_721,0.04504108428955078
Invasion_697,0.04658222198486328
Invasion_891,0.04478716850280762
Invasion_150,0.042756080627441406
Invasion_893,0.04745888710021973
Invasion_185,0.0486602783203125
Invasion_748,0.045495033264160156
Invasion_383,0.059295654296875
Invasion_330,0.04811453819274902
Invasion_852,0.04251813888549805
Invasion_588,0.04447770118713379
Invasion_683,0.056765079498291016
Invasion_783,0.044302940368652344
Invasion_767,0.03695487976074219
Invasion_815,0.04477190971374512
Invasion_680,0.04754638671875
Invasion_29,0.037471771240234375
Invasion_807,0.04974508285522461
Invasion_286,0.0427858829498291
Invasion_442,0.03178739547729492
Invasion_476,0.05761909484863281
Invasion_822,0.040320396423339844
Invasion_519,0.04285264015197754
Invasion_796,0.049150705337524414
Invasion_663,0.045443058013916016
Invasion_379,0.0431065559387207
Invasion_760,0.03973388671875
Invasion_920,0.04388785362243652
Invasion_896,0.03747057914733887
Invasion_97,0.03493213653564453
Invasion_1006,0.042135000228881836
Invasion_620,0.049942731857299805
Invasion_846,0.045552968978881836
Invasion_864,0.04143857955932617
Invasion_1020,0.04221606254577637
Invasion_125,0.04150581359863281
Invasion_818,0.045285701751708984
Invasion_380,0.05865287780761719
Invasion_399,0.0378117561340332
Invasion_576,0.04535245895385742
Invasion_814,0.03958725929260254
Invasion_914,0.05147361755371094
Invasion_866,0.04069685935974121
Invasion_244,0.03878188133239746
Invasion_876,0.050859928131103516
Invasion_671,0.041489362716674805
Invasion_668,0.04760479927062988
Invasion_521,0.05710577964782715
Invasion_261,0.043241262435913086
Invasion_90,0.03343701362609863
Invasion_858,0.041091203689575195
Invasion_996,0.04756951332092285
Invasion_95,0.03262042999267578
Invasion_829,0.04703044891357422
Invasion_1,0.033869266510009766
Invasion_219,0.0414729118347168
Invasion_621,0.04010653495788574
Invasion_416,0.04765009880065918
Invasion_124,0.040862083435058594
Invasion_466,0.05188155174255371
Invasion_208,0.051526784896850586
Invasion_743,0.0451505184173584
Invasion_443,0.04885697364807129
Invasion_199,0.03929901123046875
Invasion_832,0.05457735061645508
Invasion_556,0.06490445137023926
Invasion_764,0.04143357276916504
Invasion_995,0.0544435977935791
Invasion_787,0.046045780181884766
Invasion_173,0.0470426082611084
Invasion_692,0.04765748977661133
Invasion_461,0.05388665199279785
Invasion_236,0.04148721694946289
Invasion_25,0.04611086845397949
Invasion_942,0.0475916862487793
Invasion_346,0.04536795616149902
Invasion_604,0.04000973701477051
Invasion_946,0.043389320373535156
Invasion_603,0.04028940200805664
Invasion_586,0.042081594467163086
Invasion_396,0.04211020469665527
Invasion_647,0.041051387786865234
Invasion_245,0.03996396064758301
Invasion_290,0.052887916564941406
Invasion_280,0.03749346733093262
Invasion_70,0.03496098518371582
Invasion_514,0.03901219367980957
Invasion_540,0.04223942756652832
Invasion_181,0.03730201721191406
Invasion_644,0.03955650329589844
Invasion_170,0.04943490028381348
Invasion_936,0.04187321662902832
Invasion_854,0.04339742660522461
Invasion_474,0.04124331474304199
Invasion_704,0.04071927070617676
Invasion_179,0.0457911491394043
Invasion_500,0.03883814811706543
Invasion_234,0.03907370567321777
Invasion_940,0.04133939743041992
Invasion_505,0.04602837562561035
Invasion_595,0.03842902183532715
Invasion_583,0.046308040618896484
Invasion_63,0.03567624092102051
Invasion_292,0.03859901428222656
Invasion_438,0.04817533493041992
Invasion_834,0.04726743698120117
Invasion_667,0.03773212432861328
Invasion_414,0.05410456657409668
Invasion_553,0.03925657272338867
Invasion_688,0.04719090461730957
Invasion_720,0.04821586608886719
Invasion_235,0.03600025177001953
Invasion_573,0.049096107482910156
Invasion_658,0.03902387619018555
Invasion_614,0.0430450439453125
Invasion_537,0.05170845985412598
Invasion_856,0.0468592643737793
Invasion_947,0.04212450981140137
Invasion_94,0.03598618507385254
Invasion_589,0.04248452186584473
Invasion_1022,0.04948592185974121
Invasion_368,0.044823408126831055
Invasion_35,0.04898190498352051
Invasion_908,0.057103872299194336
Invasion_616,0.05826544761657715
Invasion_68,0.04311513900756836
Invasion_473,0.048911094665527344
Invasion_325,0.03537487983703613
Invasion_232,0.03368377685546875
Invasion_901,0.05305790901184082
Invasion_691,0.05271196365356445
Invasion_317,0.049796342849731445
Invasion_407,0.05900216102600098
Invasion_681,0.03871941566467285
Invasion_971,0.045015811920166016
Invasion_564,0.043698787689208984
Invasion_227,0.042850494384765625
Invasion_597,0.04613304138183594
Invasion_602,0.05012822151184082
Invasion_601,0.04769420623779297
Invasion_526,0.048339128494262695
Invasion_274,0.044786930084228516
Invasion_98,0.03910565376281738
Invasion_753,0.03919839859008789
Invasion_56,0.04337954521179199
Invasion_82,0.03142809867858887
Invasion_639,0.04282736778259277
Invasion_233,0.05383181571960449
Invasion_36,0.03275418281555176
Invasion_3,0.038186073303222656
Invasion_172,0.047563791275024414
Invasion_978,0.047493934631347656
Invasion_906,0.04819798469543457
Invasion_431,0.049610137939453125
Invasion_544,0.03889608383178711
Invasion_685,0.047812461853027344
Invasion_447,0.045063018798828125
Invasion_629,0.0425410270690918
Invasion_326,0.04902482032775879
Invasion_250,0.047394514083862305
Invasion_89,0.040807485580444336
Invasion_458,0.04712319374084473
Invasion_38,0.03568267822265625
Invasion_309,0.04671478271484375
Invasion_951,0.05519413948059082
Invasion_529,0.045749664306640625
Invasion_886,0.050545692443847656
Invasion_563,0.04532289505004883
Invasion_198,0.04340791702270508
Invasion_779,0.050882577896118164
Invasion_34,0.03007030487060547
Invasion_296,0.04082775115966797
Invasion_73,0.03452730178833008
Invasion_271,0.04858803749084473
Invasion_409,0.03675484657287598
Invasion_546,0.041310787200927734
Invasion_786,0.04218339920043945
Invasion_749,0.056363582611083984
Invasion_161,0.043889760971069336
Invasion_91,0.03532767295837402
Invasion_731,0.045003652572631836
Invasion_385,0.046500444412231445
Invasion_907,0.06215643882751465
Invasion_167,0.038099050521850586
Invasion_964,0.04399418830871582
Invasion_963,0.04976058006286621
Invasion_14,0.03744912147521973
Invasion_932,0.04601860046386719
Invasion_690,0.04668283462524414
Invasion_917,0.051432132720947266
Invasion_565,0.045885324478149414
Invasion_665,0.03421306610107422
Invasion_86,0.04340028762817383
Invasion_798,0.03941607475280762
Invasion_308,0.04039764404296875
Invasion_555,0.04179525375366211
Invasion_11,0.04435992240905762
Invasion_18,0.031691551208496094
Invasion_715,0.03792238235473633
Invasion_737,0.0445713996887207
Invasion_494,0.03943896293640137
Invasion_457,0.04765605926513672
Invasion_703,0.04521369934082031
Invasion_1007,0.041478872299194336
Invasion_530,0.04514646530151367
Invasion_755,0.039667606353759766
Invasion_165,0.03082895278930664
Invasion_1011,0.04498171806335449
Invasion_627,0.06153702735900879
Invasion_924,0.041120290756225586
Invasion_677,0.050809621810913086
Invasion_921,0.04359698295593262
Invasion_493,0.05983090400695801
Invasion_322,0.042586326599121094
Invasion_241,0.06013131141662598
Invasion_129,0.04414534568786621
Invasion_983,0.05215144157409668
Invasion_959,0.06366682052612305
Invasion_531,0.055024147033691406
Invasion_654,0.05983304977416992
Invasion_935,0.05103039741516113
Invasion_143,0.04435610771179199
Invasion_773,0.041483402252197266
Invasion_85,0.034551143646240234
Invasion_133,0.04580354690551758
Invasion_373,0.04523968696594238
Invasion_705,0.04925894737243652
Invasion_401,0.04585838317871094
Invasion_871,0.043763160705566406
Invasion_631,0.04107856750488281
Invasion_511,0.06998968124389648
Invasion_331,0.04402756690979004
Invasion_92,0.0366208553314209
Invasion_463,0.05065131187438965
Invasion_706,0.04361128807067871
Invasion_278,0.06337189674377441
Invasion_306,0.034742116928100586
Invasion_809,0.04557442665100098
Invasion_359,0.057135820388793945
Invasion_168,0.04487800598144531
Invasion_797,0.04936075210571289
Invasion_769,0.05724310874938965
Invasion_350,0.054575443267822266
Invasion_411,0.041822195053100586
Invasion_187,0.04311370849609375
Invasion_811,0.04990744590759277
Invasion_469,0.061097145080566406
Invasion_977,0.053621530532836914
Invasion_888,0.053827524185180664
Invasion_812,0.04578828811645508
Invasion_751,0.05947279930114746
Invasion_781,0.05150461196899414
Invasion_203,0.05896139144897461
Invasion_883,0.05210995674133301
Invasion_122,0.04104161262512207
Invasion_358,0.06132650375366211
Invasion_842,0.04309844970703125
Invasion_687,0.05914592742919922
Invasion_961,0.042745113372802734
Invasion_734,0.04281258583068848
Invasion_223,0.0733339786529541
Invasion_1015,0.04745602607727051
Invasion_295,0.05610966682434082
Invasion_381,0.05724811553955078
Invasion_926,0.06478738784790039
Invasion_711,0.057318687438964844
Invasion_673,0.05033302307128906
Invasion_694,0.052995920181274414
Invasion_927,0.049573421478271484
Invasion_608,0.04567718505859375
Invasion_742,0.04105353355407715
Invasion_646,0.05093240737915039
Invasion_106,0.0370020866394043
Invasion_523,0.044278860092163086
Invasion_970,0.05558967590332031
Invasion_154,0.03538036346435547
Invasion_175,0.041306257247924805
Invasion_600,0.061742544174194336
Invasion_386,0.03684401512145996
Invasion_801,0.04790949821472168
Invasion_790,0.0526580810546875
Invasion_1017,0.04260730743408203
Invasion_739,0.05019664764404297
Invasion_865,0.04346132278442383
Invasion_202,0.0394284725189209
Invasion_351,0.05792546272277832
Invasion_599,0.03960609436035156
Invasion_745,0.03871035575866699
Invasion_0,0.04084897041320801
Invasion_545,0.057367563247680664
Invasion_750,0.05698585510253906
Invasion_371,0.053095102310180664
Invasion_123,0.05376553535461426
Invasion_366,0.04255318641662598
Invasion_338,0.0435948371887207
Invasion_835,0.047217369079589844
Invasion_362,0.040932416915893555
Invasion_622,0.049150943756103516
Invasion_344,0.049685001373291016
Invasion_205,0.04857778549194336
Invasion_733,0.0536501407623291
Invasion_953,0.04052114486694336
Invasion_948,0.03818202018737793
Invasion_643,0.04542422294616699
Invasion_491,0.04115486145019531
Invasion_483,0.04156780242919922
Invasion_211,0.048110246658325195
Invasion_228,0.038823604583740234
Invasion_481,0.04573416709899902
Invasion_744,0.047437429428100586
Invasion_661,0.043657541275024414
Invasion_952,0.04216742515563965
Invasion_894,0.04764199256896973
Invasion_428,0.04472947120666504
Invasion_186,0.04863286018371582
Invasion_332,0.04607129096984863
Invasion_999,0.0384218692779541
Invasion_840,0.04868674278259277
Invasion_939,0.04346776008605957
Invasion_230,0.04698657989501953
Invasion_830,0.04940629005432129
Invasion_568,0.0459134578704834
Invasion_805,0.0540616512298584
Invasion_313,0.04231882095336914
Invasion_336,0.045125722885131836
Invasion_4,0.03904390335083008
Invasion_557,0.04569411277770996
Invasion_724,0.04715251922607422
Invasion_84,0.033727169036865234
Invasion_222,0.04095792770385742
Invasion_465,0.05199170112609863
Invasion_283,0.04007387161254883
Invasion_475,0.05905580520629883
Invasion_981,0.047440528869628906
Invasion_986,0.03995919227600098
Invasion_707,0.0445408821105957
Invasion_863,0.045610666275024414
Invasion_569,0.05041646957397461
Invasion_941,0.05393099784851074
Invasion_612,0.04374408721923828
Invasion_965,0.049341678619384766
Invasion_800,0.04584836959838867
Invasion_851,0.04062342643737793
Invasion_297,0.04160714149475098
Invasion_559,0.057795047760009766
Invasion_134,0.03905367851257324
Invasion_974,0.05152440071105957
Invasion_607,0.0392909049987793
Invasion_732,0.05091118812561035
Invasion_729,0.048584699630737305
Invasion_922,0.04647254943847656
Invasion_194,0.049926042556762695
Invasion_472,0.04944777488708496
Invasion_357,0.046566009521484375
Invasion_848,0.05292248725891113
Invasion_212,0.05406451225280762
Invasion_580,0.04435300827026367
Invasion_448,0.03975820541381836
Invasion_759,0.039751529693603516
Invasion_176,0.03978919982910156
Invasion_363,0.04025840759277344
Invasion_770,0.04420304298400879
Invasion_477,0.04407358169555664
Invasion_16,0.03532981872558594
Invasion_304,0.04244184494018555
Invasion_488,0.04194903373718262
Invasion_480,0.048476219177246094
Invasion_845,0.04725003242492676
Invasion_656,0.04875969886779785
Invasion_460,0.03955483436584473
Invasion_484,0.04661703109741211
Invasion_954,0.04307746887207031
Invasion_201,0.0519566535949707
Invasion_343,0.053408145904541016
Invasion_752,0.043206214904785156
Invasion_651,0.06198716163635254
Invasion_998,0.041075706481933594
Invasion_831,0.04205513000488281
Invasion_196,0.040728092193603516
Invasion_1008,0.040771484375
Invasion_989,0.05145430564880371
Invasion_652,0.039841651916503906
Invasion_596,0.05883479118347168
Invasion_766,0.04017186164855957
Invasion_792,0.040857553482055664
Invasion_730,0.05048394203186035
Invasion_590,0.04968833923339844
Invasion_836,0.04830431938171387
Invasion_189,0.03955531120300293
Invasion_674,0.04962348937988281
Invasion_329,0.05162763595581055
Invasion_993,0.05577588081359863
Invasion_696,0.04432272911071777
Invasion_843,0.03871774673461914
Invasion_238,0.048082828521728516
Invasion_756,0.04642462730407715
Invasion_169,0.03442740440368652
Invasion_395,0.052744388580322266
Invasion_301,0.06027650833129883
Invasion_897,0.04233527183532715
Invasion_606,0.03913116455078125
Invasion_823,0.04355359077453613
Invasion_67,0.03578805923461914
Invasion_265,0.060614585876464844
Invasion_37,0.0390779972076416
Invasion_66,0.032869577407836914
Invasion_151,0.050476789474487305
Invasion_302,0.04859161376953125
Invasion_392,0.054689645767211914
Invasion_425,0.06433486938476562
Invasion_288,0.06426763534545898
Invasion_810,0.039244651794433594
