,0
Invasion_532,0.11008906364440918
Invasion_879,0.11605048179626465
Invasion_718,0.11494684219360352
Invasion_988,0.1042022705078125
Invasion_895,0.10326838493347168
Invasion_855,0.10650324821472168
Invasion_115,0.09926414489746094
Invasion_263,0.10001087188720703
Invasion_210,0.10354852676391602
Invasion_581,0.1012425422668457
Invasion_498,0.07629847526550293
Invasion_387,0.07465434074401855
Invasion_821,0.10074472427368164
Invasion_657,0.10405755043029785
Invasion_1002,0.10892271995544434
Invasion_376,0.09922003746032715
Invasion_60,0.07231998443603516
Invasion_619,0.10795331001281738
Invasion_19,0.0825960636138916
Invasion_248,0.06560564041137695
Invasion_702,0.10728120803833008
Invasion_75,0.09505486488342285
Invasion_171,0.08458518981933594
Invasion_315,0.10755586624145508
Invasion_882,0.09644818305969238
Invasion_174,0.10766220092773438
Invasion_885,0.10196542739868164
Invasion_585,0.10587835311889648
Invasion_550,0.109771728515625
Invasion_101,0.08034539222717285
Invasion_662,0.10506868362426758
Invasion_549,0.10594868659973145
Invasion_191,0.07843923568725586
Invasion_889,0.08784604072570801
Invasion_837,0.1088099479675293
Invasion_155,0.10640406608581543
Invasion_33,0.09798502922058105
Invasion_664,0.10367035865783691
Invasion_795,0.10109972953796387
Invasion_560,0.11096930503845215
Invasion_136,0.10080099105834961
Invasion_968,0.10094952583312988
Invasion_361,0.09888410568237305
Invasion_719,0.10065340995788574
Invasion_689,0.1035151481628418
Invasion_378,0.10393810272216797
Invasion_721,0.10119128227233887
Invasion_697,0.10581111907958984
Invasion_891,0.09942817687988281
Invasion_150,0.09955954551696777
Invasion_893,0.11311602592468262
Invasion_185,0.11258268356323242
Invasion_748,0.10544514656066895
Invasion_383,0.10247135162353516
Invasion_330,0.10944724082946777
Invasion_852,0.1058497428894043
Invasion_588,0.1037132740020752
Invasion_683,0.1013796329498291
Invasion_783,0.10982465744018555
Invasion_767,0.10520362854003906
Invasion_815,0.0993344783782959
Invasion_680,0.10819363594055176
Invasion_29,0.09109067916870117
Invasion_807,0.10775399208068848
Invasion_286,0.09132671356201172
Invasion_442,0.07494807243347168
Invasion_476,0.09659218788146973
Invasion_822,0.10745668411254883
Invasion_519,0.10633587837219238
Invasion_796,0.10778212547302246
Invasion_663,0.10620331764221191
Invasion_379,0.1102900505065918
Invasion_760,0.09538602828979492
Invasion_920,0.09733319282531738
Invasion_896,0.10256099700927734
Invasion_97,0.08727192878723145
Invasion_1006,0.10226774215698242
Invasion_620,0.10788702964782715
Invasion_846,0.0988457202911377
Invasion_864,0.09814620018005371
Invasion_1020,0.10166168212890625
Invasion_125,0.10410189628601074
Invasion_818,0.10620641708374023
Invasion_380,0.10066890716552734
Invasion_399,0.08413338661193848
Invasion_576,0.09308218955993652
Invasion_814,0.11000919342041016
Invasion_914,0.10180854797363281
Invasion_866,0.10158920288085938
Invasion_244,0.1064455509185791
Invasion_876,0.10422563552856445
Invasion_671,0.1045069694519043
Invasion_668,0.09478640556335449
Invasion_521,0.10596895217895508
Invasion_261,0.11195087432861328
Invasion_90,0.08597040176391602
Invasion_858,0.10443472862243652
Invasion_996,0.10172224044799805
Invasion_95,0.08670830726623535
Invasion_829,0.10799551010131836
Invasion_1,0.08623313903808594
Invasion_219,0.11381292343139648
Invasion_621,0.10039949417114258
Invasion_416,0.0982053279876709
Invasion_124,0.0937962532043457
Invasion_466,0.11011505126953125
Invasion_208,0.10575532913208008
Invasion_743,0.10294938087463379
Invasion_443,0.1045534610748291
Invasion_199,0.11353158950805664
Invasion_832,0.09832191467285156
Invasion_556,0.09746098518371582
Invasion_764,0.09897470474243164
Invasion_995,0.10171198844909668
Invasion_787,0.10651469230651855
Invasion_173,0.1055765151977539
Invasion_692,0.10286402702331543
Invasion_461,0.09423708915710449
Invasion_236,0.08288407325744629
Invasion_25,0.08617806434631348
Invasion_942,0.09845972061157227
Invasion_346,0.10871195793151855
Invasion_604,0.10432767868041992
Invasion_946,0.1015925407409668
Invasion_603,0.10613560676574707
Invasion_586,0.1044464111328125
Invasion_396,0.10016298294067383
Invasion_647,0.11486673355102539
Invasion_245,0.10546302795410156
Invasion_290,0.10122537612915039
Invasion_280,0.08405876159667969
Invasion_70,0.09108901023864746
Invasion_514,0.10522055625915527
Invasion_540,0.1082761287689209
Invasion_181,0.10351252555847168
Invasion_644,0.10205674171447754
Invasion_170,0.10859799385070801
Invasion_936,0.10147619247436523
Invasion_854,0.10381174087524414
Invasion_474,0.10729122161865234
Invasion_704,0.10441970825195312
Invasion_179,0.10669517517089844
Invasion_500,0.09633994102478027
Invasion_234,0.08626222610473633
Invasion_940,0.10009193420410156
Invasion_505,0.10778498649597168
Invasion_595,0.11257767677307129
Invasion_583,0.11388611793518066
Invasion_63,0.07396388053894043
Invasion_292,0.09641861915588379
Invasion_438,0.10293340682983398
Invasion_834,0.10195255279541016
Invasion_667,0.10668182373046875
Invasion_414,0.10701394081115723
Invasion_553,0.10751128196716309
Invasion_688,0.10687708854675293
Invasion_720,0.10452818870544434
Invasion_235,0.08414244651794434
Invasion_573,0.10762643814086914
Invasion_658,0.10767316818237305
Invasion_614,0.11207270622253418
Invasion_537,0.10265684127807617
Invasion_856,0.1074988842010498
Invasion_947,0.10138487815856934
Invasion_94,0.07847166061401367
Invasion_589,0.12337374687194824
Invasion_1022,0.10370230674743652
Invasion_368,0.10249018669128418
Invasion_35,0.10074472427368164
Invasion_908,0.10208773612976074
Invasion_616,0.0997166633605957
Invasion_68,0.07624387741088867
Invasion_473,0.10221147537231445
Invasion_325,0.08858108520507812
Invasion_232,0.08407378196716309
Invasion_901,0.10634922981262207
Invasion_691,0.1045370101928711
Invasion_317,0.07517004013061523
Invasion_407,0.09074234962463379
Invasion_681,0.10100650787353516
Invasion_971,0.10506582260131836
Invasion_564,0.09703421592712402
Invasion_227,0.10578370094299316
Invasion_597,0.1067497730255127
Invasion_602,0.10319685935974121
Invasion_601,0.11198544502258301
Invasion_526,0.11284708976745605
Invasion_274,0.10098767280578613
Invasion_98,0.08054947853088379
Invasion_753,0.09720826148986816
Invasion_56,0.10082793235778809
Invasion_82,0.07326769828796387
Invasion_639,0.10223650932312012
Invasion_233,0.10168170928955078
Invasion_36,0.07753276824951172
