,0
Invasion_532,0.025250673294067383
Invasion_879,0.022225618362426758
Invasion_718,0.016927719116210938
Invasion_988,0.01845693588256836
Invasion_895,0.019930362701416016
Invasion_855,0.018929004669189453
Invasion_115,0.018713951110839844
Invasion_263,0.019960880279541016
Invasion_210,0.021265506744384766
Invasion_581,0.019276857376098633
Invasion_498,0.01655268669128418
Invasion_387,0.026938199996948242
Invasion_821,0.017523765563964844
Invasion_657,0.017301559448242188
Invasion_1002,0.021483182907104492
Invasion_376,0.017079830169677734
Invasion_60,0.01551961898803711
Invasion_619,0.01863408088684082
Invasion_19,0.015524864196777344
Invasion_248,0.017122507095336914
Invasion_702,0.016452312469482422
Invasion_75,0.0165250301361084
Invasion_171,0.02267003059387207
Invasion_315,0.01767730712890625
Invasion_882,0.020360946655273438
Invasion_174,0.018518686294555664
Invasion_885,0.01806640625
Invasion_585,0.023612499237060547
Invasion_550,0.024443864822387695
Invasion_101,0.016709089279174805
Invasion_662,0.019913911819458008
Invasion_549,0.01953887939453125
Invasion_191,0.014691352844238281
Invasion_889,0.0196225643157959
Invasion_837,0.018524885177612305
Invasion_155,0.018793821334838867
Invasion_33,0.01844000816345215
Invasion_664,0.01782846450805664
Invasion_795,0.01741313934326172
Invasion_560,0.01676774024963379
Invasion_136,0.018056154251098633
Invasion_968,0.021785259246826172
Invasion_361,0.01841592788696289
Invasion_719,0.018186569213867188
Invasion_689,0.02392411231994629
Invasion_378,0.02007579803466797
Invasion_721,0.019449710845947266
Invasion_697,0.020109176635742188
Invasion_891,0.01844310760498047
Invasion_150,0.024723529815673828
Invasion_893,0.01879119873046875
Invasion_185,0.01947641372680664
Invasion_748,0.016613483428955078
Invasion_383,0.017114639282226562
Invasion_330,0.020642995834350586
Invasion_852,0.018365859985351562
Invasion_588,0.01798415184020996
Invasion_683,0.01680612564086914
Invasion_783,0.020508766174316406
Invasion_767,0.017316102981567383
Invasion_815,0.017903566360473633
Invasion_680,0.018418312072753906
Invasion_29,0.01760387420654297
Invasion_807,0.018334150314331055
Invasion_286,0.02811717987060547
Invasion_442,0.018668651580810547
Invasion_476,0.017630577087402344
Invasion_822,0.016377925872802734
Invasion_519,0.0199282169342041
Invasion_796,0.020629167556762695
Invasion_663,0.019585847854614258
Invasion_379,0.018744468688964844
Invasion_760,0.017308712005615234
Invasion_920,0.018700122833251953
Invasion_896,0.01791858673095703
Invasion_97,0.024981021881103516
Invasion_1006,0.019345760345458984
Invasion_620,0.023802995681762695
Invasion_846,0.0206911563873291
Invasion_864,0.02180624008178711
Invasion_1020,0.021676063537597656
Invasion_125,0.022359609603881836
Invasion_818,0.01802349090576172
Invasion_380,0.017508506774902344
Invasion_399,0.015541791915893555
