,x2,x0,x1,x4,x14,x3,x11,x10,x8,x23,x9,x12,x13,x15,x17,x20,x6,x21,x24,x26,model_id,timepoint
0,0.5202369999999805,0.5128689999999819,0.4948249999999827,0.32401999999999753,0.5243039999999808,0.31556799999999735,0.5132839999999815,0.5103069999999821,0.4893769999999828,0.32186099999999757,0.5108919999999789,0.5728679999999757,0.5054179999999815,0.5101859999999793,0.49543799999998306,0.31749499999999947,0.48329599999998285,0.4996899999999832,0.44029099999998517,0.499516999999981,bn_411,0.0
1,0.4982139999999965,0.510758999999995,0.41944399999999754,0.12081600000000008,0.5603339999999953,0.11402499999999982,0.5148559999999976,0.5102909999999965,0.4655069999999955,0.11871000000000016,0.517822999999996,0.5746919999999945,0.47661899999999585,0.5362969999999948,0.5012009999999968,0.11738100000000026,0.48227599999999565,0.48787699999999656,0.2756300000000007,0.5008569999999961,bn_411,1.0
2,0.4680609999999978,0.4876349999999974,0.33365599999999845,0.04405500000000004,0.5610959999999978,0.03886100000000004,0.5481149999999968,0.5250159999999967,0.4076009999999972,0.04376800000000002,0.5069019999999976,0.541525999999996,0.40652599999999695,0.5536539999999961,0.49935799999999636,0.04385300000000005,0.4706409999999976,0.48055099999999684,0.14383700000000027,0.5019329999999966,bn_411,2.0
3,0.46059199999999884,0.47096299999999863,0.2742070000000001,0.017405000000000004,0.5379989999999994,0.012983000000000007,0.6056010000000008,0.554429,0.33990199999999926,0.016450999999999993,0.48778799999999917,0.5237079999999994,0.3383379999999989,0.5523420000000001,0.4903389999999983,0.01663,0.4396609999999988,0.46726099999999976,0.06881700000000009,0.5063739999999993,bn_411,3.0
4,0.46872299999999983,0.4702840000000001,0.24084700000000026,0.006651000000000001,0.5277599999999995,0.004082,0.6627019999999999,0.6071679999999993,0.2852249999999994,0.006568,0.4790430000000003,0.523253999999999,0.2860739999999994,0.5377639999999989,0.47684700000000024,0.005696999999999999,0.3973889999999997,0.43689800000000006,0.031804000000000034,0.5054339999999994,bn_411,4.0
5,0.47195000000000004,0.4734150000000001,0.22417299999999996,0.001767,0.5299640000000003,0.001541,0.7105910000000001,0.6606540000000002,0.25001600000000007,0.0022380000000000004,0.4768019999999995,0.5241070000000008,0.25199800000000017,0.5294579999999998,0.47360899999999995,0.002927,0.34124599999999977,0.3913269999999995,0.012275000000000008,0.5175220000000001,bn_411,5.0
6,0.47253400000000007,0.4736619999999998,0.21462299999999998,0.000205,0.5258839999999997,0.00047400000000000003,0.7415599999999991,0.7066659999999992,0.228842,0.0008370000000000001,0.47289499999999995,0.5276869999999992,0.23069000000000012,0.5272129999999997,0.47565399999999997,0.0014960000000000002,0.2929220000000002,0.34129,0.0049250000000000006,0.5265449999999996,bn_411,6.0
7,0.4739139999999996,0.4729399999999997,0.20915800000000007,0.0,0.5279,0.0,0.7643729999999999,0.7378940000000002,0.21750900000000017,0.00035,0.47107399999999994,0.5293709999999997,0.21959700000000004,0.5267009999999998,0.4731269999999996,0.000619,0.2618500000000002,0.2994539999999998,0.0017979999999999997,0.5248879999999998,bn_411,7.0
8,0.47385200000000016,0.47339400000000015,0.206024,0.0,0.5274739999999997,0.0,0.7782759999999996,0.7615809999999995,0.21088100000000004,0.0002,0.47252700000000025,0.5292410000000003,0.21195100000000006,0.5267269999999998,0.4746890000000004,0.0004,0.241435,0.26782300000000003,0.0010680000000000002,0.5254349999999997,bn_411,8.0
9,0.4739499999999998,0.474452,0.204686,0.0,0.5261289999999997,0.0,0.7856750000000001,0.7761909999999999,0.20775299999999997,3.3e-05,0.4735879999999999,0.5272549999999999,0.207902,0.52609,0.4747479999999999,6.1e-05,0.22731300000000002,0.24594100000000005,8.8e-05,0.5259539999999999,bn_411,9.0
10,0.5335699999999834,0.5177129999999844,0.5064999999999862,0.30986199999999947,0.517571999999986,0.318850999999997,0.495561999999985,0.4975359999999843,0.5014849999999835,0.30807599999999863,0.5075839999999837,0.5647179999999821,0.5057989999999826,0.5190279999999823,0.5070569999999844,0.32199199999999784,0.5060629999999834,0.4999889999999843,0.44742899999998786,0.49819199999998426,bn_361,0.0
11,0.5072119999999962,0.5266619999999959,0.4347109999999952,0.10667100000000004,0.5623469999999965,0.11488400000000026,0.4972279999999949,0.4979909999999947,0.4841489999999943,0.11302700000000025,0.5169299999999957,0.5717699999999966,0.4809859999999943,0.547882999999994,0.5190849999999966,0.1201400000000001,0.502786999999996,0.4969689999999949,0.27955600000000047,0.4909429999999954,bn_361,1.0
12,0.4672159999999999,0.5005029999999995,0.35866499999999896,0.037354999999999985,0.5559499999999984,0.04485100000000001,0.5274330000000003,0.5059179999999998,0.4282479999999985,0.03867999999999999,0.5151059999999995,0.535058999999999,0.4184869999999985,0.5567589999999972,0.5112340000000003,0.04577000000000009,0.49743599999999927,0.49944499999999886,0.1464080000000004,0.4830119999999991,bn_361,2.0
13,0.45882899999999927,0.4723749999999995,0.29721399999999953,0.013753,0.5306799999999992,0.016531999999999995,0.5828979999999991,0.5383869999999992,0.35906699999999925,0.013577000000000006,0.49422899999999936,0.5145399999999993,0.35754499999999984,0.544688999999999,0.4900479999999997,0.01604400000000001,0.46657499999999924,0.4923899999999994,0.06778100000000004,0.496711999999999,bn_361,3.0
14,0.4672219999999998,0.4636580000000001,0.25792999999999994,0.004587000000000001,0.5184529999999999,0.006553999999999999,0.6383019999999997,0.5901069999999994,0.3068629999999998,0.005271999999999999,0.476145,0.5178069999999992,0.30425099999999966,0.5311969999999998,0.473876,0.005516,0.41612199999999955,0.4579230000000001,0.030812999999999993,0.5097780000000002,bn_361,4.0
15,0.4770239999999998,0.46960799999999964,0.23415500000000003,0.001232,0.517751,0.0022630000000000003,0.688371,0.6387640000000004,0.2671059999999999,0.002025,0.4706779999999994,0.5232199999999998,0.266542,0.5272749999999997,0.46857099999999996,0.0020700000000000002,0.36504599999999965,0.4100709999999996,0.014916999999999993,0.5189769999999996,bn_361,5.0
16,0.4774589999999997,0.4765859999999997,0.22210599999999994,0.0,0.5208579999999999,0.00108,0.7255570000000003,0.6825590000000006,0.24176500000000004,0.001305,0.47215799999999974,0.5275570000000006,0.23946599999999998,0.5222769999999999,0.47432999999999975,0.000617,0.3195239999999995,0.36492099999999944,0.006337999999999997,0.5235730000000004,bn_361,6.0
17,0.4766709999999996,0.47628999999999966,0.21727100000000002,0.0,0.5253830000000004,0.000495,0.7526099999999999,0.7182980000000003,0.22690000000000005,0.000577,0.4749649999999997,0.526966,0.225697,0.5212249999999999,0.4747939999999996,0.0002,0.27991399999999933,0.3227009999999992,0.00245,0.523791,bn_361,7.0
18,0.47350500000000023,0.47425600000000023,0.215406,0.0,0.5285249999999999,0.00039999999999999996,0.7685210000000008,0.7454980000000004,0.220247,0.0002,0.4748160000000002,0.526711,0.21881299999999995,0.5253489999999997,0.4752170000000002,0.000192,0.25641,0.2829580000000001,0.001167,0.524674,bn_361,8.0
19,0.4716079999999998,0.4733829999999998,0.214453,0.0,0.5277749999999998,0.000314,0.7759959999999997,0.7603669999999996,0.21716400000000002,3.8e-05,0.47503,0.5256019999999997,0.21662100000000004,0.5283880000000001,0.4746349999999999,0.0,0.23962600000000003,0.2596979999999999,0.0007949999999999999,0.5271819999999998,bn_361,9.0
20,0.5190699999999807,0.5123009999999815,0.5280509999999788,0.317191,0.5237339999999814,0.3138349999999986,0.5066059999999819,0.5072439999999832,0.4969909999999839,0.30493999999999977,0.5015299999999834,0.5646179999999779,0.5049089999999815,0.5091209999999831,0.49912899999998267,0.31944099999999864,0.49538099999998253,0.5045269999999816,0.32274899999999657,0.49270399999998254,bn_60,0.0
21,0.49244699999999647,0.5040759999999955,0.4904839999999958,0.12181400000000005,0.558900999999996,0.11164799999999998,0.5051929999999963,0.5131219999999939,0.5041529999999952,0.11454600000000023,0.5025829999999963,0.5807509999999976,0.5149929999999938,0.536203999999995,0.5055469999999942,0.11518400000000026,0.48839899999999553,0.5003929999999962,0.1266410000000002,0.49331899999999707,bn_60,1.0
22,0.46029699999999957,0.4865519999999982,0.4120309999999983,0.04427200000000007,0.5669369999999981,0.04438800000000004,0.515436999999999,0.5166729999999982,0.46327099999999827,0.04371300000000005,0.4961909999999978,0.5530029999999994,0.4738319999999977,0.5550379999999988,0.49525599999999886,0.043141999999999986,0.48729199999999906,0.4965579999999988,0.04804900000000003,0.4993919999999981,bn_60,2.0
23,0.45030899999999896,0.46575799999999895,0.34280899999999964,0.01579699999999999,0.5472379999999998,0.01775300000000001,0.5529749999999979,0.5249089999999981,0.40770699999999915,0.01641900000000001,0.47961999999999916,0.5330379999999995,0.4117479999999987,0.5550979999999991,0.4817159999999991,0.014114999999999999,0.4783179999999992,0.4916719999999991,0.018222,0.5040279999999987,bn_60,3.0
24,0.45727799999999963,0.4578059999999995,0.2973629999999998,0.0059520000000000016,0.5362029999999994,0.0052590000000000015,0.6032600000000009,0.5588169999999998,0.35070299999999965,0.0057620000000000015,0.4673609999999991,0.5315979999999996,0.3496339999999997,0.5478569999999994,0.4718329999999995,0.004829999999999999,0.44029099999999943,0.4708189999999995,0.007018000000000001,0.5185549999999998,bn_60,4.0
25,0.461681,0.4597619999999996,0.2704189999999999,0.00228,0.5363279999999999,0.0023109999999999997,0.646721,0.6036780000000006,0.30633300000000013,0.00201,0.4618570000000001,0.5325299999999996,0.3034419999999998,0.5452850000000001,0.46554600000000007,0.002007,0.39809199999999995,0.4407189999999996,0.003253,0.5286129999999992,bn_60,5.0
26,0.4641839999999995,0.46078399999999975,0.25495299999999993,0.000852,0.5339569999999987,0.000779,0.6881499999999987,0.6441269999999988,0.276198,0.0008,0.4588269999999995,0.5345549999999988,0.2742419999999999,0.5361269999999988,0.46211599999999964,1e-05,0.35551699999999975,0.3994029999999998,0.0019679999999999997,0.5357429999999992,bn_60,6.0
27,0.46708699999999986,0.4633749999999998,0.24636299999999992,0.000144,0.5373970000000003,0.000114,0.7205779999999997,0.6841569999999998,0.25782599999999994,0.000427,0.4601780000000001,0.5386720000000006,0.2582359999999999,0.5361200000000005,0.46211799999999986,0.0,0.3150279999999997,0.3562469999999995,0.0009379999999999999,0.5371320000000003,bn_60,7.0
28,0.46367500000000006,0.464164,0.2426009999999999,0.0,0.5389780000000001,0.0,0.7384460000000003,0.7138240000000002,0.24875499999999992,0.0004,0.46238499999999993,0.5380659999999999,0.249578,0.5382139999999999,0.4634749999999998,0.0,0.28411699999999995,0.31824399999999986,0.000402,0.5377240000000003,bn_60,8.0
29,0.462106,0.4621220000000001,0.24111800000000005,0.0,0.5366569999999997,0.0,0.7492860000000001,0.7322200000000001,0.24424400000000007,0.000387,0.46148700000000004,0.5383809999999996,0.24476100000000006,0.5371280000000002,0.4640909999999999,0.0,0.2651859999999999,0.288355,0.000102,0.5361029999999998,bn_60,9.0
30,0.5229689999999808,0.5161249999999814,0.4320159999999853,0.3163139999999976,0.5273649999999804,0.31307199999999646,0.49761299999997965,0.5014049999999809,0.4768969999999834,0.32019699999999707,0.5091589999999803,0.5654239999999766,0.4819099999999824,0.5126489999999801,0.5129859999999788,0.3143919999999981,0.5056719999999798,0.4949009999999814,0.45277499999998405,0.4835709999999826,bn_109,0.0
